725, 220, 0, 782, 252, -3, 828, 285, -14, 871, 308, -26, 913, 314, -40, 781, 359, -11, 765, 366, -17, 760, 343, -27, 761, 323, -35, 740, 364, -15, 730, 360, -12, 729, 338, -15, 733, 318, -21, 702, 355, -18, 699, 350, -13, 700, 330, -11, 706, 311, -13, 667, 342, -21, 668, 340, -17, 674, 320, -9, 679, 305, -2
763, 149, 0, 832, 199, -4, 901, 264, -24, 966, 299, -42, 1025, 310, -63, 865, 281, -69, 830, 378, -86, 817, 352, -86, 825, 320, -84, 809, 272, -78, 783, 376, -88, 774, 347, -75, 781, 312, -70, 755, 264, -83, 740, 360, -88, 736, 332, -66, 741, 297, -55, 700, 258, -87, 701, 340, -90, 703, 316, -71, 705, 284, -59
768, 218, 0, 823, 250, -5, 865, 284, -17, 901, 316, -31, 941, 330, -46, 805, 353, -14, 790, 353, -23, 786, 330, -34, 788, 311, -43, 762, 354, -17, 754, 339, -17, 755, 317, -22, 761, 300, -29, 725, 341, -20, 725, 328, -19, 729, 310, -18, 736, 294, -20, 692, 324, -24, 695, 314, -22, 704, 297, -15, 711, 284, -9
949, 167, 0, 997, 206, 2, 1032, 243, -4, 1066, 274, -15, 1099, 289, -26, 994, 322, -6, 976, 314, -12, 971, 287, -23, 973, 266, -30, 951, 325, -13, 937, 312, -8, 936, 287, -10, 941, 266, -16, 910, 313, -18, 903, 302, -12, 903, 280, -9, 909, 259, -10, 874, 296, -23, 866, 289, -18, 870, 269, -10, 876, 253, -3
796, 45, 0, 859, 84, 0, 907, 129, -9, 949, 170, -18, 987, 193, -28, 873, 172, -24, 854, 229, -29, 851, 206, -29, 856, 182, -28, 829, 174, -29, 821, 227, -26, 819, 204, -19, 822, 182, -17, 786, 169, -31, 788, 223, -27, 787, 202, -15, 789, 179, -9, 747, 160, -33, 756, 213, -30, 759, 196, -16, 761, 175, -6
755, 225, 0, 806, 253, -7, 844, 288, -16, 871, 323, -25, 899, 346, -34, 787, 355, -9, 782, 337, -13, 782, 313, -23, 781, 299, -30, 747, 356, -10, 745, 334, -5, 748, 314, -10, 751, 300, -18, 713, 345, -11, 716, 324, -7, 720, 306, -8, 726, 293, -13, 683, 329, -12, 686, 316, -9, 695, 299, -4, 701, 287, -1
791, 273, 0, 852, 322, 0, 905, 383, -12, 951, 431, -24, 993, 458, -37, 871, 411, -44, 833, 477, -52, 831, 450, -49, 842, 424, -46, 822, 404, -50, 795, 468, -51, 793, 441, -39, 802, 416, -35, 774, 394, -53, 760, 457, -52, 760, 432, -33, 767, 405, -25, 728, 383, -56, 728, 439, -54, 731, 417, -37, 734, 391, -26
909, 249, 0, 960, 271, -1, 1000, 302, -6, 1030, 332, -12, 1056, 349, -19, 958, 377, -5, 952, 366, -6, 948, 344, -13, 945, 331, -19, 918, 382, -8, 914, 362, 0, 913, 341, -1, 914, 328, -8, 882, 374, -9, 881, 355, -3, 884, 336, -3, 887, 322, -7, 848, 361, -11, 846, 349, -6, 852, 330, 0, 857, 316, 2
863, 237, 0, 920, 264, 1, 961, 301, 0, 990, 329, -3, 1014, 346, -8, 920, 372, 0, 919, 351, -2, 915, 327, -12, 911, 316, -20, 878, 375, -5, 881, 348, 0, 881, 326, -4, 879, 315, -13, 840, 363, -9, 847, 343, -7, 852, 322, -8, 851, 309, -13, 806, 345, -14, 816, 331, -14, 823, 311, -9, 823, 298, -6
817, 254, 0, 872, 286, 2, 914, 325, -1, 951, 357, -8, 982, 373, -15, 876, 399, 0, 852, 443, -3, 842, 423, -8, 846, 400, -11, 836, 403, -5, 819, 443, 0, 812, 420, 1, 818, 399, 0, 797, 397, -9, 789, 440, -6, 785, 419, 1, 789, 396, 4, 761, 384, -14, 761, 428, -11, 761, 413, 0, 765, 393, 8
857, 178, 0, 905, 223, 22, 942, 271, 27, 969, 312, 28, 995, 335, 27, 939, 314, 4, 907, 376, 7, 885, 364, 13, 882, 347, 17, 908, 314, -8, 878, 380, -4, 859, 367, 4, 860, 346, 8, 873, 310, -18, 852, 378, -14, 836, 366, -1, 835, 347, 6, 834, 301, -26, 828, 362, -23, 821, 360, -11, 821, 350, -2
486, 280, 0, 552, 289, -28, 624, 327, -41, 679, 345, -52, 722, 346, -57, 593, 408, -13, 621, 431, -38, 600, 383, -48, 586, 378, -53, 553, 422, -11, 579, 433, -34, 561, 375, -35, 551, 383, -32, 514, 425, -15, 536, 437, -38, 528, 384, -26, 518, 390, -13, 476, 425, -21, 496, 437, -31, 498, 400, -17, 489, 395, -3
639, 322, 0, 710, 322, -22, 785, 352, -32, 842, 368, -42, 885, 366, -46, 762, 428, -5, 795, 451, -30, 768, 407, -38, 753, 402, -42, 726, 443, -6, 759, 457, -32, 732, 403, -34, 720, 408, -30, 689, 451, -13, 722, 464, -40, 702, 413, -27, 687, 415, -12, 650, 456, -21, 682, 471, -34, 678, 433, -18, 663, 427, -4
741, 143, 0, 828, 166, 3, 887, 202, -5, 940, 220, -20, 986, 226, -32, 837, 304, 10, 903, 283, -16, 882, 236, -30, 858, 233, -38, 805, 311, -8, 883, 278, -36, 856, 224, -42, 829, 232, -41, 776, 304, -29, 851, 279, -58, 830, 225, -48, 803, 230, -36, 753, 286, -50, 813, 275, -66, 805, 238, -53, 783, 238, -40
219, 241, 0, 270, 263, -21, 318, 310, -28, 363, 335, -35, 397, 340, -36, 290, 361, 0, 300, 391, -22, 288, 348, -31, 283, 342, -34, 256, 366, 1, 264, 390, -20, 257, 338, -20, 254, 340, -14, 221, 364, -2, 229, 390, -24, 228, 343, -11, 224, 341, 2, 188, 362, -8, 196, 382, -17, 200, 353, -4, 196, 346, 8
176, 300, 0, 231, 325, -24, 283, 367, -35, 329, 393, -45, 367, 399, -48, 256, 419, -5, 257, 458, -28, 247, 410, -37, 248, 400, -41, 215, 424, -1, 213, 455, -23, 210, 397, -21, 214, 400, -15, 178, 424, -3, 179, 452, -22, 178, 403, -6, 182, 403, 8, 141, 424, -8, 141, 444, -13, 144, 413, 2, 147, 405, 16
171, 171, 0, 223, 195, -28, 273, 241, -42, 321, 268, -52, 365, 272, -56, 245, 309, -15, 251, 332, -42, 243, 286, -53, 239, 284, -59, 205, 311, -12, 209, 333, -36, 209, 276, -35, 208, 283, -31, 165, 304, -15, 169, 326, -39, 175, 276, -25, 176, 282, -12, 127, 296, -21, 129, 309, -31, 141, 278, -18, 143, 277, -6
278, 145, 0, 325, 177, -19, 361, 229, -31, 384, 267, -43, 398, 286, -52, 322, 296, -1, 328, 323, -33, 341, 282, -54, 344, 261, -64, 290, 294, -3, 293, 325, -33, 311, 282, -43, 314, 259, -43, 255, 286, -11, 257, 317, -37, 279, 279, -29, 285, 255, -18, 217, 269, -22, 226, 293, -37, 247, 270, -30, 255, 255, -20
335, 207, 0, 392, 235, -11, 438, 291, -17, 480, 317, -24, 520, 320, -27, 394, 346, -4, 417, 385, -25, 412, 335, -30, 401, 328, -32, 360, 346, -10, 384, 379, -33, 384, 320, -31, 368, 318, -26, 325, 339, -20, 348, 371, -44, 354, 317, -29, 338, 310, -14, 289, 329, -30, 309, 360, -42, 323, 324, -26, 313, 311, -12
352, 288, 0, 408, 307, -17, 458, 354, -26, 504, 378, -36, 542, 381, -43, 425, 413, -3, 442, 457, -28, 436, 410, -37, 428, 389, -39, 392, 418, -5, 408, 456, -30, 403, 398, -31, 393, 385, -25, 357, 417, -13, 373, 455, -40, 373, 399, -26, 363, 383, -10, 318, 412, -23, 334, 445, -37, 343, 408, -23, 338, 389, -8
743, 228, 0, 804, 269, -14, 852, 312, -27, 893, 350, -40, 927, 372, -51, 783, 383, -11, 831, 379, -20, 835, 353, -33, 822, 334, -43, 744, 379, -10, 793, 381, -14, 799, 357, -22, 787, 338, -29, 714, 365, -10, 754, 371, -10, 763, 351, -8, 757, 333, -9, 690, 346, -12, 720, 354, -9, 729, 339, -2, 724, 326, 2
751, 227, 0, 815, 263, -10, 863, 300, -25, 913, 331, -42, 956, 345, -59, 798, 370, -18, 816, 375, -30, 819, 347, -45, 813, 327, -56, 754, 369, -20, 777, 371, -23, 782, 350, -30, 777, 330, -39, 718, 356, -22, 742, 360, -21, 747, 341, -19, 745, 321, -21, 688, 340, -26, 708, 344, -22, 716, 327, -13, 718, 311, -6
762, 231, 0, 824, 267, -8, 869, 303, -22, 915, 333, -37, 958, 344, -53, 806, 377, -17, 810, 383, -26, 810, 356, -38, 807, 338, -48, 762, 375, -20, 774, 382, -18, 779, 360, -22, 778, 340, -29, 725, 362, -21, 742, 366, -18, 747, 347, -16, 748, 327, -18, 694, 344, -25, 709, 347, -20, 718, 330, -12, 721, 314, -6
767, 242, 0, 825, 274, -6, 868, 310, -18, 909, 337, -32, 950, 346, -46, 808, 385, -15, 812, 376, -22, 812, 350, -35, 809, 333, -45, 764, 384, -18, 775, 375, -15, 778, 354, -20, 778, 336, -28, 727, 371, -20, 742, 364, -18, 747, 345, -17, 749, 326, -20, 696, 353, -24, 709, 349, -21, 718, 333, -14, 721, 317, -9
769, 252, 0, 822, 285, 0, 860, 323, -7, 897, 349, -16, 933, 357, -26, 809, 398, -5, 812, 400, -10, 810, 374, -19, 808, 355, -26, 765, 397, -9, 770, 398, -3, 772, 376, -5, 773, 355, -10, 726, 384, -13, 735, 378, -6, 740, 359, -6, 744, 339, -8, 693, 366, -16, 703, 360, -11, 710, 343, -4, 714, 327, 0
772, 263, 0, 829, 300, -4, 873, 341, -15, 914, 375, -27, 955, 391, -41, 815, 414, -13, 809, 406, -19, 807, 378, -30, 807, 359, -39, 768, 413, -17, 770, 397, -12, 772, 372, -15, 775, 353, -23, 727, 398, -19, 736, 384, -15, 740, 362, -13, 745, 343, -17, 692, 379, -23, 700, 371, -19, 709, 351, -12, 716, 334, -7
752, 286, 0, 805, 334, -2, 843, 386, -13, 881, 429, -25, 921, 454, -40, 768, 444, -7, 762, 436, -12, 767, 410, -23, 771, 393, -33, 721, 432, -12, 725, 419, -4, 733, 398, -9, 740, 382, -18, 685, 409, -15, 694, 403, -7, 703, 385, -5, 711, 368, -9, 655, 383, -19, 663, 384, -11, 675, 368, -1, 684, 353, 4
786, 290, 0, 839, 332, -2, 878, 378, -12, 918, 411, -25, 958, 420, -39, 810, 448, -9, 809, 437, -16, 810, 412, -28, 812, 395, -38, 765, 443, -14, 768, 427, -9, 773, 405, -13, 778, 387, -21, 727, 425, -18, 735, 409, -13, 742, 389, -13, 749, 372, -16, 695, 402, -23, 702, 391, -17, 712, 375, -9, 720, 362, -4
804, 281, 0, 862, 317, -1, 905, 356, -10, 951, 380, -22, 990, 383, -37, 844, 435, -8, 835, 429, -13, 832, 405, -23, 834, 389, -32, 798, 433, -13, 795, 421, -6, 797, 399, -9, 802, 381, -17, 758, 418, -17, 764, 406, -9, 767, 387, -8, 772, 368, -12, 724, 399, -21, 731, 390, -13, 739, 373, -5, 744, 359, 0
829, 266, 0, 889, 297, -2, 933, 331, -12, 974, 345, -23, 1008, 340, -37, 884, 414, -15, 872, 409, -24, 867, 383, -36, 867, 363, -45, 837, 419, -21, 830, 405, -18, 829, 382, -23, 832, 363, -31, 795, 409, -24, 796, 395, -21, 798, 374, -22, 802, 356, -26, 759, 392, -29, 760, 383, -26, 767, 364, -20, 772, 348, -15
863, 229, 0, 928, 254, 0, 972, 279, -8, 1014, 283, -18, 1047, 273, -29, 943, 374, -8, 938, 360, -16, 931, 332, -30, 925, 315, -40, 896, 383, -13, 896, 367, -10, 893, 343, -14, 889, 325, -22, 852, 376, -18, 857, 362, -15, 858, 340, -16, 856, 322, -20, 815, 360, -23, 822, 350, -21, 827, 329, -16, 826, 314, -13
899, 192, 0, 953, 208, 4, 988, 225, -2, 1020, 224, -12, 1047, 211, -23, 995, 317, 0, 981, 308, -5, 966, 285, -17, 961, 268, -27, 957, 336, -7, 944, 320, -1, 933, 298, -4, 929, 279, -10, 916, 339, -13, 908, 321, -9, 901, 300, -9, 897, 281, -12, 876, 334, -19, 870, 320, -17, 867, 298, -11, 865, 282, -7
876, 223, 0, 932, 240, 2, 971, 260, -3, 1004, 267, -11, 1033, 264, -20, 965, 348, -2, 950, 345, -9, 938, 322, -20, 936, 302, -28, 925, 364, -8, 912, 353, -5, 904, 330, -8, 904, 310, -14, 883, 364, -13, 874, 349, -11, 870, 327, -12, 871, 307, -15, 844, 356, -18, 838, 343, -19, 838, 320, -16, 840, 301, -12
831, 264, 0, 890, 292, -1, 935, 325, -9, 975, 345, -20, 1011, 347, -32, 896, 409, -15, 880, 403, -22, 873, 378, -33, 873, 361, -42, 849, 415, -20, 841, 399, -16, 839, 374, -18, 842, 356, -25, 805, 406, -24, 805, 388, -20, 806, 367, -19, 810, 348, -22, 766, 392, -28, 768, 378, -26, 772, 357, -20, 776, 341, -16
718, 254, 0, 766, 312, -6, 802, 369, -18, 840, 416, -31, 878, 446, -46, 718, 421, -16, 710, 408, -21, 717, 382, -33, 723, 365, -43, 671, 404, -19, 673, 387, -12, 682, 365, -18, 689, 349, -28, 637, 377, -20, 642, 369, -13, 652, 351, -12, 663, 335, -16, 610, 348, -22, 614, 343, -17, 629, 326, -8, 640, 313, -2
