894, 140, 0, 848, 169, -32, 832, 222, -51, 870, 261, -70, 909, 287, -87, 828, 319, -26, 808, 389, -48, 796, 434, -63, 787, 471, -72, 872, 323, -30, 883, 402, -53, 891, 456, -69, 900, 500, -77, 910, 305, -37, 921, 341, -70, 910, 295, -73, 905, 261, -65, 942, 274, -47, 948, 304, -71, 939, 275, -66, 933, 249, -57
861, 135, 0, 813, 159, -32, 791, 208, -50, 823, 250, -68, 858, 277, -85, 785, 302, -27, 764, 373, -50, 751, 417, -65, 742, 455, -75, 826, 311, -30, 820, 389, -55, 818, 441, -71, 818, 485, -79, 864, 297, -38, 866, 337, -73, 863, 289, -75, 862, 253, -66, 898, 270, -48, 897, 301, -74, 890, 267, -69, 887, 239, -59
861, 139, 0, 815, 158, -26, 791, 204, -43, 818, 243, -61, 851, 269, -77, 778, 300, -25, 740, 356, -48, 716, 395, -63, 698, 429, -74, 821, 309, -32, 827, 385, -58, 838, 436, -74, 850, 479, -83, 860, 293, -42, 871, 329, -77, 860, 280, -79, 855, 245, -71, 892, 263, -55, 890, 284, -83, 878, 249, -79, 872, 221, -70
551, 149, 0, 496, 160, -15, 448, 196, -30, 441, 233, -49, 461, 264, -67, 446, 300, -16, 399, 353, -36, 372, 385, -47, 352, 417, -55, 485, 312, -29, 475, 391, -53, 474, 442, -68, 476, 485, -75, 523, 302, -44, 494, 332, -80, 478, 281, -85, 474, 244, -78, 556, 278, -60, 521, 299, -87, 499, 260, -85, 490, 226, -77
556, 162, 0, 500, 184, -4, 467, 232, -12, 453, 280, -27, 473, 316, -41, 487, 293, 6, 458, 348, -4, 443, 377, -10, 436, 404, -15, 516, 304, -6, 516, 385, -25, 517, 430, -39, 522, 466, -47, 542, 298, -22, 513, 357, -50, 486, 320, -55, 476, 285, -51, 566, 285, -38, 527, 320, -59, 505, 297, -62, 496, 270, -59
709, 258, 0, 663, 261, -22, 625, 280, -43, 628, 300, -65, 645, 325, -87, 605, 381, -38, 563, 433, -64, 537, 467, -79, 518, 500, -89, 647, 395, -46, 640, 460, -75, 642, 506, -91, 646, 546, -99, 687, 387, -56, 673, 396, -91, 662, 346, -96, 658, 311, -89, 719, 366, -66, 696, 356, -93, 679, 317, -92, 669, 288, -85
383, 132, 0, 431, 158, -29, 447, 213, -40, 409, 248, -52, 367, 263, -61, 435, 292, -15, 454, 354, -33, 464, 392, -46, 469, 426, -55, 393, 297, -16, 382, 366, -41, 372, 412, -58, 361, 453, -67, 359, 283, -21, 344, 323, -61, 355, 278, -67, 361, 242, -58, 331, 256, -28, 321, 287, -60, 333, 260, -60, 343, 233, -51
397, 185, 0, 446, 201, -25, 474, 241, -39, 446, 270, -52, 410, 286, -66, 472, 319, -19, 501, 371, -40, 517, 404, -53, 530, 435, -61, 433, 329, -23, 444, 394, -47, 451, 437, -62, 455, 476, -68, 398, 321, -30, 392, 356, -69, 396, 307, -73, 398, 271, -63, 363, 298, -39, 362, 324, -69, 371, 289, -66, 377, 259, -55
403, 243, 0, 439, 215, -26, 486, 215, -38, 490, 248, -49, 478, 282, -59, 548, 266, -14, 603, 271, -34, 637, 274, -46, 666, 278, -54, 532, 301, -16, 580, 342, -41, 611, 367, -58, 638, 390, -66, 504, 320, -22, 524, 338, -62, 491, 305, -71, 468, 282, -65, 470, 329, -29, 477, 331, -63, 456, 302, -67, 440, 283, -60
418, 249, 0, 454, 220, -25, 502, 218, -36, 513, 254, -47, 507, 290, -56, 568, 263, -13, 624, 263, -32, 659, 263, -44, 689, 266, -52, 555, 299, -16, 609, 334, -39, 644, 356, -55, 673, 374, -62, 529, 320, -22, 553, 337, -60, 519, 308, -68, 491, 289, -61, 494, 330, -29, 504, 333, -63, 482, 309, -65, 462, 292, -58
298, 138, 0, 292, 176, -31, 260, 212, -34, 215, 221, -35, 179, 220, -32, 244, 267, 0, 221, 310, -4, 206, 336, -9, 193, 358, -14, 216, 249, 9, 176, 279, 0, 148, 296, -10, 126, 310, -15, 204, 223, 12, 162, 233, -13, 174, 206, -27, 189, 186, -28, 201, 194, 13, 169, 200, -13, 174, 184, -24, 186, 170, -25
300, 147, 0, 319, 179, -27, 314, 224, -36, 278, 247, -43, 244, 254, -49, 325, 281, -12, 337, 335, -26, 342, 367, -36, 345, 397, -43, 291, 283, -9, 281, 342, -28, 269, 378, -41, 260, 409, -47, 264, 270, -10, 237, 295, -43, 235, 260, -52, 239, 230, -47, 244, 248, -12, 223, 263, -39, 226, 239, -42, 234, 218, -37
490, 83, 0, 549, 118, -28, 583, 184, -39, 559, 223, -52, 512, 234, -64, 555, 283, -11, 581, 354, -33, 594, 399, -48, 603, 440, -58, 507, 286, -19, 497, 373, -49, 491, 429, -68, 485, 477, -77, 466, 265, -30, 466, 311, -79, 485, 249, -86, 494, 204, -74, 430, 228, -43, 440, 255, -84, 462, 214, -83, 472, 180, -71
